,Unique_Id,Location,Property_Type,Address,Rent,Price,Base,Number_Of_Bedroom,Number_Of_Bathroom,Description,Link,Run_Time
526,22|2|2025-05-17|23:08:28.786886,Islington,Flat,"Wynyatt House, 
19-24 Wynyatt Street, EC1V","£2,600 pcm",2600,pcm,2,1,"Located in the heart of Clerkenwell just off St. John Street, This bright, first floor, two bedroom apartment offers all the necessary home comforts.",https://www.rightmove.co.uk/properties/161659844#/?channel=RES_LET,2025-05-17 23:08:28.786886
527,22|3|2025-05-17|23:08:28.786886,Islington,Flat,"Wynyatt House, 
19-24 Wynyatt Street, EC1V","£3,250 pcm",3250,pcm,2,1,"SHORT LET - Located in the heart of Clerkenwell just off St. John Street, This bright, first floor, two bedroom apartment offers all the necessary home comforts.",https://www.rightmove.co.uk/properties/160664630#/?channel=RES_LET,2025-05-17 23:08:28.786886
528,22|4|2025-05-17|23:08:28.786886,Islington,Apartment,"Kings Tower, 2 Bridgewater Avenue, London, SW6 2FZ","£4,500 pcm",4500,pcm,2,2,South West Facing - Higher Floor - Offered Fully Furnished - 31st Floor Sky Lounge - Gym - Spa - 24hr Concierge,https://www.rightmove.co.uk/properties/146702480#/?channel=RES_LET,2025-05-17 23:08:28.786886
529,22|5|2025-05-17|23:08:28.786886,Islington,Flat,"Gainsborough Studios West, London, N1","£6,000 pcm",6000,pcm,2,2,"New photos coming soon. Property is currently being renovated to a high standard. Mesmerizing two-bedroom apartment in the West building of the renowned and sought-after Gainsborough Studios, former film studios of the late, great Alfred Hitchcock. The open plan living room is finished with floor",https://www.rightmove.co.uk/properties/161656943#/?channel=RES_LET,2025-05-17 23:08:28.786886
530,22|6|2025-05-17|23:08:28.786886,Islington,Apartment,"Bezier Apartments, City Road, Old Street, Shoreditch, London, EC1","£3,750 pcm",3750,pcm,2,2,Please Quote ID: 160 **VIRTUAL VIEWING & VIDEO OF UNIT AVAILABLE UPON REQUEST** Length of Contract: 12 Months Contract Council Tax Band: F Security Deposit: 5 Weeks of weekly rent Size: 90 square ...,https://www.rightmove.co.uk/properties/161656391#/?channel=RES_LET,2025-05-17 23:08:28.786886
531,22|7|2025-05-17|23:08:28.786886,Islington,Apartment,"Dingley Place, London, EC1V","£2,470 pcm",2470,pcm,1,1,"Hello Neighbour presents this elegant and well-appointed apartment nestled in the heart of one of Central London's most vibrant and sought-after neighbourhoods. This stylish flat offers a rare blend of modern living and historic charm, ideal for professionals or couples looking to enjoy the ...",https://www.rightmove.co.uk/properties/161227253#/?channel=RES_LET,2025-05-17 23:08:28.786886
532,22|8|2025-05-17|23:08:28.786886,Islington,Apartment,"Chronicle Tower, 261B City Road, London, EC1V","£3,200 pcm",3200,pcm,1,1,This is a beautiful one-bedroom apartment with an east-facing view overlooking the peaceful City Road basin. The apartment features floor-to-ceiling windows that provide views towards the City and beyond. These windows are equipped with automatic shading blinds to maintain a comfortable indoor te...,https://www.rightmove.co.uk/properties/161871764#/?channel=RES_LET,2025-05-17 23:08:28.786886
533,22|9|2025-05-17|23:08:28.786886,Islington,Flat,"Hornsey Road, Islington, N19","£1,750 pcm",1750,pcm,2,1,"This modern and good sized 2 double bedroom flat set on the second floor of a period conversion. The property offers a large lounge, modern separate kitchen, modern fully tiled shower room and 2 good sized double bedrooms. The property has easy access to both Finsbury Park & Archway stations ...",https://www.rightmove.co.uk/properties/160495988#/?channel=RES_LET,2025-05-17 23:08:28.786886
534,22|10|2025-05-17|23:08:28.786886,Islington,Flat,"Junction Road, Archway, N19","£1,993 pcm",1993,pcm,1,1,"A spacious one double bedroom raised ground floor apartment, featuring a newly fitted kitchen lounge with all appliances, wood flooring through out, good size bedrooms, large bathroom. The property is located equal distance to both Archway and Tufnell Park Tube Stations.",https://www.rightmove.co.uk/properties/161650094#/?channel=RES_LET,2025-05-17 23:08:28.786886
535,22|11|2025-05-17|23:08:28.786886,Islington,Apartment,"Railway Street, London, N1","£3,497 pcm",3497,pcm,2,2,"Located within a gated development and benefiting from 24-hour security, this modern-build home boasts expansive living space and its own impressive private terrace with views over the London skyline. This stylish apartments benefits from a top floor location with lift access This cont...",https://www.rightmove.co.uk/properties/159628007#/?channel=RES_LET,2025-05-17 23:08:28.786886
536,22|12|2025-05-17|23:08:28.786886,Islington,Flat,"Essex Road, London","£2,400 pcm",2400,pcm,2,1,"A spacious two-bedroom, one-bathroom apartment located on the first floor.",https://www.rightmove.co.uk/properties/161645180#/?channel=RES_LET,2025-05-17 23:08:28.786886
537,22|13|2025-05-17|23:08:28.786886,Islington,Penthouse,"Bridgewater Square, EC2Y","£3,500 pcm",3500,pcm,2,2,"Available now, this contemporary penthouse apartment with large private roof terrace is offered for rental on a furnished basis. Accommodation comprises entrance hall, reception room with wood floors and kitchen off dining area, doors to terrace with rooftop views of the City, main bed...",https://www.rightmove.co.uk/properties/161099333#/?channel=RES_LET,2025-05-17 23:08:28.786886
538,22|14|2025-05-17|23:08:28.786886,Islington,Apartment,"Whitecross Street, EC1Y","£2,600 pcm",2600,pcm,1,1,"Available early June 2025, an immaculate apartment in this former printworks at the southern end of Whitecross Street. The property is located on the second floor and accommodation comprises entrance hall, reception room with large feature windows, open plan contemporary kitchen, large...",https://www.rightmove.co.uk/properties/160228964#/?channel=RES_LET,2025-05-17 23:08:28.786886
539,22|15|2025-05-17|23:08:28.786886,Islington,Flat,"Mildmay Avenue, London, N1","£2,800 pcm",2800,pcm,2,1,"Immaculate 2 double bedroom flat in an amazing location It's a lovely flat, well located for Upper Street, Angel, Dalston, Stoke Newington & Hoxton 2 double bedrooms (one with a king size be... ** Property Reference: 2471216 **",https://www.rightmove.co.uk/properties/161644499#/?channel=RES_LET,2025-05-17 23:08:28.786886
540,22|16|2025-05-17|23:08:28.786886,Islington,Maisonette,"Outram Place, London, N1","£4,000 pcm",4000,pcm,3,2,"Private Landlord : professional, full-time property manager. Direct communication with tenants. Available from 28 August 2025 3 double bedroom, 2 bathroom house with private balcony near King'... ** Property Reference: 2371797 **",https://www.rightmove.co.uk/properties/157648910#/?channel=RES_LET,2025-05-17 23:08:28.786886
541,22|17|2025-05-17|23:08:28.786886,Islington,Flat,"Caledonian Road, London, N1 9DU","£2,700 pcm",2700,pcm,2,1,"A superbly located two-bedroom, one-bathroom flat found on Caledonian Road, just moments from Kings Cross Station.",https://www.rightmove.co.uk/properties/161632190#/?channel=RES_LET,2025-05-17 23:08:28.786886
542,22|18|2025-05-17|23:08:28.786886,Islington,Apartment,"Chronicle Tower, Lexicon 261b City Road,Islington, Angel, Old Street,  London, EC1V","£3,700 pcm",3700,pcm,2,2,Please Quote ID: 19583 ** VIRTUAL VIEWING & VIDEO OF UNIT AVAILABLE UPON REQUEST ** Deposit: 5 Weeks Rent Length of Tenancy: 12 Months Council Tax Band: E This charming two bedroom apa...,https://www.rightmove.co.uk/properties/161627249#/?channel=RES_LET,2025-05-17 23:08:28.786886
543,22|19|2025-05-17|23:08:28.786886,Islington,Apartment,"Drayton Park, London, N5","£2,150 pcm",2150,pcm,1,1,FULLY FURNISHED / ONE BEDROOM / CLOSE TO ARSENAL AND HIGHBURY & ISLINGTON STATIONS / LUXURY FITTINGS AND NEUTRAL DECOR / EXCELLENT CONDITION / 2ND FLOOR / CLOSE TO HIGHBURY FIELDS / UNDERGROUND PARKING AT ADDITIONAL COST.,https://www.rightmove.co.uk/properties/161627177#/?channel=RES_LET,2025-05-17 23:08:28.786886
545,22|21|2025-05-17|23:08:28.786886,Islington,Flat,"Tufnell Park Road, Tufnell Park","£3,500 pcm",3500,pcm,2,1,"A very well-presented two double bedroom apartment in a Victorian semi-detached house. This property offers a large reception room and kitchen area, one bathroom and lots of storage space throughout.",https://www.rightmove.co.uk/properties/161625779#/?channel=RES_LET,2025-05-17 23:08:28.786886
546,22|22|2025-05-17|23:08:28.786886,Islington,Apartment,"Vermont House, Dingley Road, EC1V","£3,350 pcm",3350,pcm,1,1,"Regent are excited to offer this brand new one-bedroom apartment in the newly built Vermont House, part of the 250 City Road development, EC1V. This well-proportioned apartment comprises a spacious bedroom with a fitted wardrobe, a large open-plan kitchen/reception room wit...",https://www.rightmove.co.uk/properties/161624393#/?channel=RES_LET,2025-05-17 23:08:28.786886
547,22|23|2025-05-17|23:08:28.786886,Islington,Apartment,"Blackstock Road, Finsbury Park, London","£1,675 pcm",1675,pcm,1,1,"Excellent one double bedroom flat to rent. The property benefits from a separate bedroom, spacious open plan kitchen reception, leading to a private patio. Located only seconds walk away from Finsbury Park Station and Finsbury Park. The light and spacious property offers a bright and spacious d&#...",https://www.rightmove.co.uk/properties/159848606#/?channel=RES_LET,2025-05-17 23:08:28.786886
548,22|24|2025-05-17|23:08:28.786886,Islington,Ground Flat,"Sussex Way, London, N19 4JD","£2,700 pcm",2700,pcm,3,1,"A beautifully presented 3 bedroom flat on offer to rent. Featuring ample space, a large private rear garden and within easy reach of both Archway Tube & Finsbury Park Station. Available mid June 2025 with Network Agencies.",https://www.rightmove.co.uk/properties/160192208#/?channel=RES_LET,2025-05-17 23:08:28.786886
549,22|25|2025-05-17|23:08:28.786886,Islington,Flat,"Fairmead Road, London N19","£2,225 pcm",2225,pcm,2,1,Recently refurbished apartment within an attractive mansion block on a leafy street off Holloway Road.,https://www.rightmove.co.uk/properties/159198821#/?channel=RES_LET,2025-05-17 23:08:28.786886
551,23|2|2025-05-17|23:08:28.786886,Islington,Apartment,"Crescent House, Golden Lane Estate, Barbican, EC1Y","£2,000 pcm",2000,pcm,1,1,A beautifully presented apartment within this well maintained development close to Barbican Station and within close proximity to Farringdon and Moorgate Stations.,https://www.rightmove.co.uk/properties/161614112#/?channel=RES_LET,2025-05-17 23:08:28.786886
552,23|3|2025-05-17|23:08:28.786886,Islington,Apartment,"Tollington Park, N4 3QP","£3,298 pcm",3298,pcm,3,2,"This delightful three-bedroom mid-terraced flat offers the perfect combination of comfort and convenience in the heart of the city. Ideally suited for families or working professionals, the property is designed to accommodate modern living needs with style and ease.",https://www.rightmove.co.uk/properties/161237450#/?channel=RES_LET,2025-05-17 23:08:28.786886
553,23|4|2025-05-17|23:08:28.786886,Islington,Apartment,"Clarendon Court, The Denizen, EC1Y","£3,250 pcm",3250,pcm,1,1,"A one-bedroom apartment with a balcony in a prime location, just minutes from Barbican, Moorgate, and Farringdon stations.",https://www.rightmove.co.uk/properties/161612822#/?channel=RES_LET,2025-05-17 23:08:28.786886
554,23|5|2025-05-17|23:08:28.786886,Islington,Flat,"Upper Street, Islington","£1,750 pcm",1750,pcm,1,1,Living Space is pleased to offer this stunning Studio/1 bedroom first floor conversion situated moments from Highbury & Islington tube.,https://www.rightmove.co.uk/properties/161611376#/?channel=RES_LET,2025-05-17 23:08:28.786886
555,23|6|2025-05-17|23:08:28.786886,Islington,Flat,"Caledonian Road, London, N1","£4,950 pcm",4950,pcm,4,,Very Spacious 4 bed flat within a Victorian building.,https://www.rightmove.co.uk/properties/61212725#/?channel=RES_LET,2025-05-17 23:08:28.786886
556,23|7|2025-05-17|23:08:28.786886,Islington,Studio,"(Pet Friendly) Junction Road, Archway N19","£1,770 pcm",1770,pcm,,1,"Sincere Lettings proudly present this beautifully bright studio flat flat just moments from Archway Station. Located on the 5th floor, the flat features floor-to-ceiling windows, high ceilings, and a large private balcony, combining style with comfort. Inside you'll find: ~ ...",https://www.rightmove.co.uk/properties/161607794#/?channel=RES_LET,2025-05-17 23:08:28.786886
557,23|8|2025-05-17|23:08:28.786886,Islington,Flat,"Moor Lane, Moorgate","£2,500 pcm",2500,pcm,,1,"A luxury galley suite which is presented in excellent condition. Professionals will enjoy the iconic London views from the balcony, as well as the communal advantages of the 24 hour concierge, gym, restaurant, cocktail bar, cinema and meeting rooms. Managed by Dexters",https://www.rightmove.co.uk/properties/161607248#/?channel=RES_LET,2025-05-17 23:08:28.786886
558,23|9|2025-05-17|23:08:28.786886,Islington,Flat,"Tiltman Place, 
Holloway, N7","£1,995 pcm",1995,pcm,1,1,A bright and spacious one bedroom apartment set in this fantastic modern development which benefits from having 24 hour concierge and is offered on an unfurnished basis available for immediate occupation. The property also enjoys a private patio.,https://www.rightmove.co.uk/properties/160655258#/?channel=RES_LET,2025-05-17 23:08:28.786886
559,23|10|2025-05-17|23:08:28.786886,Islington,Flat,"Elwood Street, Twyford House Elwood Street, N5","£2,150 pcm",2150,pcm,2,1,"Stunning spacious two double bedroom apartment with a private balcony, situated in an excellent location, just a short stroll to both Finsbury Park & Arsenal Stations.",https://www.rightmove.co.uk/properties/161604059#/?channel=RES_LET,2025-05-17 23:08:28.786886
560,23|11|2025-05-17|23:08:28.786886,Islington,Apartment,"Chronicle Tower, 261b City Road, EC1V","£3,700 pcm",3700,pcm,2,2,"Austin Homes presents this exceptional two-bedroom, two-bathroom luxury apartment in the prestigious Chronicle Tower, perfectly positioned just moments from Silicon Roundabout, Old Street, and Angel Underground Station.Designed for modern city living, the apartment boasts a spacious open-plan rec...",https://www.rightmove.co.uk/properties/161603771#/?channel=RES_LET,2025-05-17 23:08:28.786886
